id,admin_level,admin_name,area_id,common_id,,dimension_id,dimension_name,F/M,Unit,year,value,colnames
914,province,Tak,127,4,Labor Force,7,Labour force Index,female,number,2000,0.6504,LFI_F
915,province,Tak,127,4,Labor Force,8,Labour force Index,male,number,2000,0.8144,LFI_M
916,province,Takeo,24,2,Reproductive health,4,Reproductive health index,male,number,2000,1,RHI_M
917,province,Takeo,24,3,Violence,6,Violence Index,male,number,2000,1,VI_M
918,province,Takeo,24,4,Labor Force,8,Labour force Index,male,number,2000,0.8543,LFI_M
919,province,Takeo,24,3,Violence,5,Violence Index,female,number,2000,0.07936508,VI_F
920,province,Takeo,24,4,Labor Force,7,Labour force Index,female,number,2000,0.8188,LFI_F
921,province,Takeo,24,1,Empowerment,2,Empowerment index,male,number,2000,0.90679471,EI_M
922,province,Takeo,24,2,Reproductive health,3,Reproductive health index,female,number,2000,0.0185109,RHI_F
923,province,Tanintharyi,57,4,Labor Force,8,Labour force Index,male,number,2000,0.8977,LFI_M
924,province,Tanintharyi,57,2,Reproductive health,3,Reproductive health index,female,number,2000,0.02839023,RHI_F
925,province,Tanintharyi,57,4,Labor Force,7,Labour force Index,female,number,2000,0.6342,LFI_F
926,province,Tanintharyi,57,2,Reproductive health,4,Reproductive health index,male,number,2000,1,RHI_M
927,province,Tay Ninh,188,2,Reproductive health,4,Reproductive health index,male,number,2000,1,RHI_M
928,province,Tay Ninh,188,4,Labor Force,7,Labour force Index,female,number,2000,0.696,LFI_F
929,province,Tay Ninh,188,4,Labor Force,8,Labour force Index,male,number,2000,0.768,LFI_M
930,province,Tay Ninh,188,2,Reproductive health,3,Reproductive health index,female,number,2000,0.27066598,RHI_F
931,province,Tbong Khmum,25,1,Empowerment,2,Empowerment index,male,number,2000,0.90679471,EI_M
932,province,Tbong Khmum,25,4,Labor Force,8,Labour force Index,male,number,2000,0.8543,LFI_M
933,province,Tbong Khmum,25,4,Labor Force,7,Labour force Index,female,number,2000,0.8188,LFI_F
934,province,Thai Binh,189,2,Reproductive health,4,Reproductive health index,male,number,2000,1,RHI_M
935,province,Thai Binh,189,2,Reproductive health,3,Reproductive health index,female,number,2000,0.26444294,RHI_F
936,province,Thai Binh,189,4,Labor Force,8,Labour force Index,male,number,2000,0.768,LFI_M
937,province,Thai Binh,189,4,Labor Force,7,Labour force Index,female,number,2000,0.696,LFI_F
938,province,Thai Nguyen,190,2,Reproductive health,4,Reproductive health index,male,number,2000,1,RHI_M
939,province,Thai Nguyen,190,4,Labor Force,7,Labour force Index,female,number,2000,0.696,LFI_F
940,province,Thai Nguyen,190,2,Reproductive health,3,Reproductive health index,female,number,2000,0.2586303,RHI_F
941,province,Thai Nguyen,190,4,Labor Force,8,Labour force Index,male,number,2000,0.768,LFI_M
942,province,Thanh Hoa,192,4,Labor Force,7,Labour force Index,female,number,2000,0.696,LFI_F
943,province,Thanh Hoa,192,4,Labor Force,8,Labour force Index,male,number,2000,0.768,LFI_M
944,province,Thua Thien-Hue,191,4,Labor Force,7,Labour force Index,female,number,2000,0.696,LFI_F
945,province,Thua Thien-Hue,191,4,Labor Force,8,Labour force Index,male,number,2000,0.768,LFI_M
946,province,Tien Giang,193,2,Reproductive health,4,Reproductive health index,male,number,2000,1,RHI_M
947,province,Tien Giang,193,4,Labor Force,8,Labour force Index,male,number,2000,0.768,LFI_M
948,province,Tien Giang,193,4,Labor Force,7,Labour force Index,female,number,2000,0.696,LFI_F
949,province,Tien Giang,193,2,Reproductive health,3,Reproductive health index,female,number,2000,0.27066598,RHI_F
950,province,Tra Vinh,194,4,Labor Force,8,Labour force Index,male,number,2000,0.768,LFI_M
951,province,Tra Vinh,194,2,Reproductive health,3,Reproductive health index,female,number,2000,0.27066598,RHI_F
952,province,Tra Vinh,194,4,Labor Force,7,Labour force Index,female,number,2000,0.696,LFI_F
953,province,Tra Vinh,194,2,Reproductive health,4,Reproductive health index,male,number,2000,1,RHI_M
954,province,Trang,128,4,Labor Force,7,Labour force Index,female,number,2000,0.6504,LFI_F
955,province,Trang,128,4,Labor Force,8,Labour force Index,male,number,2000,0.8144,LFI_M
956,province,Trat,129,4,Labor Force,8,Labour force Index,male,number,2000,0.8144,LFI_M
957,province,Trat,129,4,Labor Force,7,Labour force Index,female,number,2000,0.6504,LFI_F
958,province,Tuyen Quang,195,2,Reproductive health,3,Reproductive health index,female,number,2000,0.2586303,RHI_F
959,province,Tuyen Quang,195,2,Reproductive health,4,Reproductive health index,male,number,2000,1,RHI_M
960,province,Tuyen Quang,195,4,Labor Force,8,Labour force Index,male,number,2000,0.768,LFI_M
961,province,Tuyen Quang,195,4,Labor Force,7,Labour force Index,female,number,2000,0.696,LFI_F
962,province,Ubon Ratchathani,130,4,Labor Force,8,Labour force Index,male,number,2000,0.8144,LFI_M
963,province,Ubon Ratchathani,130,4,Labor Force,7,Labour force Index,female,number,2000,0.6504,LFI_F
964,province,Udon Thani,131,4,Labor Force,7,Labour force Index,female,number,2000,0.6504,LFI_F
965,province,Udon Thani,131,4,Labor Force,8,Labour force Index,male,number,2000,0.8144,LFI_M
966,province,Uthaithani,132,4,Labor Force,8,Labour force Index,male,number,2000,0.8144,LFI_M
967,province,Uthaithani,132,4,Labor Force,7,Labour force Index,female,number,2000,0.6504,LFI_F
968,province,Uttaradit,133,4,Labor Force,7,Labour force Index,female,number,2000,0.6504,LFI_F
969,province,Uttaradit,133,4,Labor Force,8,Labour force Index,male,number,2000,0.8144,LFI_M
970,province,Vientiane,39,1,Empowerment,2,Empowerment index,male,number,2000,0.81848002,EI_M
971,province,Vientiane,39,4,Labor Force,8,Labour force Index,male,number,2000,0.8314,LFI_M
972,province,Vientiane,39,4,Labor Force,7,Labour force Index,female,number,2000,0.8321,LFI_F
973,province,Vientiane,39,1,Empowerment,1,Empowerment index,female,number,2000,0.40308602,EI_F
974,province,Vientiane [prefecture],38,1,Empowerment,2,Empowerment index,male,number,2000,0.81848002,EI_M
975,province,Vientiane [prefecture],38,1,Empowerment,1,Empowerment index,female,number,2000,0.40308602,EI_F
976,province,Vientiane [prefecture],38,4,Labor Force,8,Labour force Index,male,number,2000,0.8314,LFI_M
977,province,Vientiane [prefecture],38,4,Labor Force,7,Labour force Index,female,number,2000,0.8321,LFI_F
978,province,Vinh Long,196,4,Labor Force,8,Labour force Index,male,number,2000,0.768,LFI_M
979,province,Vinh Long,196,4,Labor Force,7,Labour force Index,female,number,2000,0.696,LFI_F
980,province,Vinh Long,196,2,Reproductive health,4,Reproductive health index,male,number,2000,1,RHI_M
981,province,Vinh Long,196,2,Reproductive health,3,Reproductive health index,female,number,2000,0.27066598,RHI_F
982,province,Vinh Phuc,197,2,Reproductive health,4,Reproductive health index,male,number,2000,1,RHI_M
983,province,Vinh Phuc,197,2,Reproductive health,3,Reproductive health index,female,number,2000,0.26444294,RHI_F
984,province,Vinh Phuc,197,4,Labor Force,7,Labour force Index,female,number,2000,0.696,LFI_F
985,province,Vinh Phuc,197,4,Labor Force,8,Labour force Index,male,number,2000,0.768,LFI_M
986,province,Xaignabouri,41,1,Empowerment,2,Empowerment index,male,number,2000,0.81848002,EI_M
987,province,Xaignabouri,41,4,Labor Force,8,Labour force Index,male,number,2000,0.8314,LFI_M
988,province,Xaignabouri,41,4,Labor Force,7,Labour force Index,female,number,2000,0.8321,LFI_F
989,province,Xaignabouri,41,1,Empowerment,1,Empowerment index,female,number,2000,0.40308602,EI_F
990,province,Xaisomboun,42,1,Empowerment,2,Empowerment index,male,number,2000,0.81848002,EI_M
991,province,Xaisomboun,42,4,Labor Force,7,Labour force Index,female,number,2000,0.8321,LFI_F
992,province,Xaisomboun,42,1,Empowerment,1,Empowerment index,female,number,2000,0.40308602,EI_F
993,province,Xaisomboun,42,4,Labor Force,8,Labour force Index,male,number,2000,0.8314,LFI_M
994,province,Xiangkhoang,43,4,Labor Force,8,Labour force Index,male,number,2000,0.8314,LFI_M
995,province,Xiangkhoang,43,1,Empowerment,1,Empowerment index,female,number,2000,0.40308602,EI_F
996,province,Xiangkhoang,43,1,Empowerment,2,Empowerment index,male,number,2000,0.81848002,EI_M
997,province,Xiangkhoang,43,4,Labor Force,7,Labour force Index,female,number,2000,0.8321,LFI_F
998,province,Yala,134,4,Labor Force,7,Labour force Index,female,number,2000,0.6504,LFI_F
999,province,Yala,134,4,Labor Force,8,Labour force Index,male,number,2000,0.8144,LFI_M
1000,province,Yangon,58,2,Reproductive health,3,Reproductive health index,female,number,2000,0.02839023,RHI_F
1001,province,Yangon,58,4,Labor Force,8,Labour force Index,male,number,2000,0.8977,LFI_M
1002,province,Yangon,58,4,Labor Force,7,Labour force Index,female,number,2000,0.6342,LFI_F
1003,province,Yangon,58,2,Reproductive health,4,Reproductive health index,male,number,2000,1,RHI_M
1004,province,Yasothon,135,4,Labor Force,7,Labour force Index,female,number,2000,0.6504,LFI_F
1005,province,Yasothon,135,4,Labor Force,8,Labour force Index,male,number,2000,0.8144,LFI_M
1006,province,Yen Bai,198,2,Reproductive health,3,Reproductive health index,female,number,2000,0.2586303,RHI_F
1007,province,Yen Bai,198,4,Labor Force,8,Labour force Index,male,number,2000,0.768,LFI_M
1008,province,Yen Bai,198,4,Labor Force,7,Labour force Index,female,number,2000,0.696,LFI_F
1009,province,Yen Bai,198,2,Reproductive health,4,Reproductive health index,male,number,2000,1,RHI_M
1010,province,Amnat Charoen,59,4,Labor Force,8,Labour force Index,male,number,2005,0.8181,LFI_M
1011,province,Amnat Charoen,59,4,Labor Force,7,Labour force Index,female,number,2005,0.663,LFI_F
1012,province,An Giang,142,4,Labor Force,7,Labour force Index,female,number,2005,0.676,LFI_F
1013,province,An Giang,142,2,Reproductive health,3,Reproductive health index,female,number,2005,0.29617444,RHI_F
1014,province,An Giang,142,4,Labor Force,8,Labour force Index,male,number,2005,0.7549,LFI_M
1015,province,An Giang,142,2,Reproductive health,4,Reproductive health index,male,number,2005,1,RHI_M
1016,province,Ang Thong,60,4,Labor Force,7,Labour force Index,female,number,2005,0.663,LFI_F
1017,province,Ang Thong,60,4,Labor Force,8,Labour force Index,male,number,2005,0.8181,LFI_M
1018,province,Attapeu,26,4,Labor Force,8,Labour force Index,male,number,2005,0.8236,LFI_M
1019,province,Attapeu,26,4,Labor Force,7,Labour force Index,female,number,2005,0.8232,LFI_F
1020,province,Attapeu,26,1,Empowerment,2,Empowerment index,male,number,2005,0.81039718,EI_M
1021,province,Attapeu,26,1,Empowerment,1,Empowerment index,female,number,2005,0.42356111,EI_F
1022,province,Ayeyarwaddy,44,4,Labor Force,8,Labour force Index,male,number,2005,0.8854,LFI_M
1023,province,Ayeyarwaddy,44,4,Labor Force,7,Labour force Index,female,number,2005,0.6133,LFI_F
1024,province,Ayeyarwaddy,44,2,Reproductive health,4,Reproductive health index,male,number,2005,1,RHI_M
1025,province,Ayeyarwaddy,44,2,Reproductive health,3,Reproductive health index,female,number,2005,0.03028933,RHI_F
1026,province,Ayutthaya,104,4,Labor Force,8,Labour force Index,male,number,2005,0.8181,LFI_M
1027,province,Ayutthaya,104,4,Labor Force,7,Labour force Index,female,number,2005,0.663,LFI_F
1028,province,Ba Ria-Vung Tau,143,2,Reproductive health,3,Reproductive health index,female,number,2005,0.30794752,RHI_F
1029,province,Ba Ria-Vung Tau,143,4,Labor Force,8,Labour force Index,male,number,2005,0.7549,LFI_M
1030,province,Ba Ria-Vung Tau,143,4,Labor Force,7,Labour force Index,female,number,2005,0.676,LFI_F
1031,province,Ba Ria-Vung Tau,143,2,Reproductive health,4,Reproductive health index,male,number,2005,1,RHI_M
1032,province,Bac Giang,149,2,Reproductive health,4,Reproductive health index,male,number,2005,1,RHI_M
1033,province,Bac Giang,149,4,Labor Force,8,Labour force Index,male,number,2005,0.7549,LFI_M
1034,province,Bac Giang,149,4,Labor Force,7,Labour force Index,female,number,2005,0.676,LFI_F
1035,province,Bac Giang,149,2,Reproductive health,3,Reproductive health index,female,number,2005,0.27739278,RHI_F
1036,province,Bac Kan,150,4,Labor Force,8,Labour force Index,male,number,2005,0.7549,LFI_M
1037,province,Bac Kan,150,2,Reproductive health,3,Reproductive health index,female,number,2005,0.27739278,RHI_F
1038,province,Bac Kan,150,2,Reproductive health,4,Reproductive health index,male,number,2005,1,RHI_M
1039,province,Bac Kan,150,4,Labor Force,7,Labour force Index,female,number,2005,0.676,LFI_F
1040,province,Bac Lieu,148,4,Labor Force,8,Labour force Index,male,number,2005,0.7549,LFI_M
1041,province,Bac Lieu,148,2,Reproductive health,4,Reproductive health index,male,number,2005,1,RHI_M
1042,province,Bac Lieu,148,4,Labor Force,7,Labour force Index,female,number,2005,0.676,LFI_F
1043,province,Bac Lieu,148,2,Reproductive health,3,Reproductive health index,female,number,2005,0.29617444,RHI_F
1044,province,Bac Ninh,151,2,Reproductive health,3,Reproductive health index,female,number,2005,0.29182935,RHI_F
1045,province,Bac Ninh,151,4,Labor Force,8,Labour force Index,male,number,2005,0.7549,LFI_M
1046,province,Bac Ninh,151,4,Labor Force,7,Labour force Index,female,number,2005,0.676,LFI_F
1047,province,Bac Ninh,151,2,Reproductive health,4,Reproductive health index,male,number,2005,1,RHI_M
1048,province,Bago,45,4,Labor Force,7,Labour force Index,female,number,2005,0.6133,LFI_F
1049,province,Bago,45,4,Labor Force,8,Labour force Index,male,number,2005,0.8854,LFI_M
1050,province,Bago,45,2,Reproductive health,3,Reproductive health index,female,number,2005,0.03028933,RHI_F
1051,province,Bago,45,2,Reproductive health,4,Reproductive health index,male,number,2005,1,RHI_M
1052,province,Bangkok,61,4,Labor Force,7,Labour force Index,female,number,2005,0.663,LFI_F
1053,province,Bangkok,61,4,Labor Force,8,Labour force Index,male,number,2005,0.8181,LFI_M
1054,province,Banteay Meanchey,1,1,Empowerment,1,Empowerment index,female,number,2005,0.39581997,EI_F
1055,province,Banteay Meanchey,1,2,Reproductive health,3,Reproductive health index,female,number,2005,0.01903674,RHI_F
1056,province,Banteay Meanchey,1,2,Reproductive health,4,Reproductive health index,male,number,2005,1,RHI_M
1057,province,Banteay Meanchey,1,3,Violence,5,Violence Index,female,number,2005,0.03194888,VI_F
1058,province,Banteay Meanchey,1,3,Violence,6,Violence Index,male,number,2005,1,VI_M
1059,province,Banteay Meanchey,1,1,Empowerment,2,Empowerment index,male,number,2005,0.88374841,EI_M
1060,province,Banteay Meanchey,1,4,Labor Force,7,Labour force Index,female,number,2005,0.755,LFI_F
1061,province,Banteay Meanchey,1,4,Labor Force,8,Labour force Index,male,number,2005,0.8592,LFI_M
1062,province,Battambang,2,1,Empowerment,2,Empowerment index,male,number,2005,0.88374841,EI_M
1063,province,Battambang,2,4,Labor Force,7,Labour force Index,female,number,2005,0.755,LFI_F
1064,province,Battambang,2,4,Labor Force,8,Labour force Index,male,number,2005,0.8592,LFI_M
1065,province,Ben Tre,152,2,Reproductive health,3,Reproductive health index,female,number,2005,0.29617444,RHI_F
1066,province,Ben Tre,152,2,Reproductive health,4,Reproductive health index,male,number,2005,1,RHI_M
1067,province,Ben Tre,152,4,Labor Force,8,Labour force Index,male,number,2005,0.7549,LFI_M
1068,province,Ben Tre,152,4,Labor Force,7,Labour force Index,female,number,2005,0.676,LFI_F
1069,province,Binh Dinh,144,4,Labor Force,8,Labour force Index,male,number,2005,0.7549,LFI_M
1070,province,Binh Dinh,144,4,Labor Force,7,Labour force Index,female,number,2005,0.676,LFI_F
1071,province,Binh Duong,145,2,Reproductive health,3,Reproductive health index,female,number,2005,0.30794752,RHI_F
1072,province,Binh Duong,145,2,Reproductive health,4,Reproductive health index,male,number,2005,1,RHI_M
1073,province,Binh Duong,145,4,Labor Force,7,Labour force Index,female,number,2005,0.676,LFI_F
1074,province,Binh Duong,145,4,Labor Force,8,Labour force Index,male,number,2005,0.7549,LFI_M
1075,province,Binh Phuoc,146,2,Reproductive health,3,Reproductive health index,female,number,2005,0.30794752,RHI_F
1076,province,Binh Phuoc,146,2,Reproductive health,4,Reproductive health index,male,number,2005,1,RHI_M
1077,province,Binh Phuoc,146,4,Labor Force,7,Labour force Index,female,number,2005,0.676,LFI_F
1078,province,Binh Phuoc,146,4,Labor Force,8,Labour force Index,male,number,2005,0.7549,LFI_M
1079,province,Binh Thuan,147,4,Labor Force,7,Labour force Index,female,number,2005,0.676,LFI_F
1080,province,Binh Thuan,147,4,Labor Force,8,Labour force Index,male,number,2005,0.7549,LFI_M
1081,province,Bokeo,27,1,Empowerment,1,Empowerment index,female,number,2005,0.42356111,EI_F
1082,province,Bokeo,27,4,Labor Force,8,Labour force Index,male,number,2005,0.8236,LFI_M
1083,province,Bokeo,27,4,Labor Force,7,Labour force Index,female,number,2005,0.8232,LFI_F
1084,province,Bokeo,27,1,Empowerment,2,Empowerment index,male,number,2005,0.81039718,EI_M
1085,province,Bolikhamxay,28,4,Labor Force,8,Labour force Index,male,number,2005,0.8236,LFI_M
1086,province,Bolikhamxay,28,1,Empowerment,2,Empowerment index,male,number,2005,0.81039718,EI_M
1087,province,Bolikhamxay,28,1,Empowerment,1,Empowerment index,female,number,2005,0.42356111,EI_F
1088,province,Bolikhamxay,28,4,Labor Force,7,Labour force Index,female,number,2005,0.8232,LFI_F
