admin_level,area_id,common_id,common_name,indicator_id,id,indicator_name,F/M,Unit,year,value
province,66,1,Empowerment,12,4024,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2005,70.3
province,66,1,Empowerment,12,4025,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2015,68.27
province,66,1,Empowerment,12,4026,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2000,69.51
province,66,1,Empowerment,12,4027,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2010,70.73
province,66,1,Empowerment,12,4028,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2019,66.81
province,29,1,Empowerment,12,4029,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2015,80.53
province,29,1,Empowerment,12,4030,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2000,83.21
province,29,1,Empowerment,12,4031,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2005,82.32
province,29,1,Empowerment,12,4032,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2019,80.49
province,29,1,Empowerment,12,4033,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2010,80.91
province,68,1,Empowerment,12,4034,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2000,69.51
province,68,1,Empowerment,12,4035,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2019,66.81
province,68,1,Empowerment,12,4036,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2005,70.3
province,68,1,Empowerment,12,4037,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2015,68.27
province,68,1,Empowerment,12,4038,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2010,70.73
province,69,1,Empowerment,12,4039,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2010,70.73
province,69,1,Empowerment,12,4040,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2015,68.27
province,69,1,Empowerment,12,4041,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2019,66.81
province,69,1,Empowerment,12,4042,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2000,69.51
province,69,1,Empowerment,12,4043,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2005,70.3
province,46,1,Empowerment,12,4044,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2005,61.33
province,46,1,Empowerment,12,4045,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2010,58.02
province,46,1,Empowerment,12,4046,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2015,55.86
province,46,1,Empowerment,12,4047,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2000,63.42
province,46,1,Empowerment,12,4048,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2019,50.17
province,70,1,Empowerment,12,4049,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2015,68.27
province,70,1,Empowerment,12,4050,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2010,70.73
province,70,1,Empowerment,12,4051,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2005,70.3
province,70,1,Empowerment,12,4052,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2019,66.81
province,70,1,Empowerment,12,4053,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2000,69.51
province,71,1,Empowerment,12,4054,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2005,70.3
province,71,1,Empowerment,12,4055,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2010,70.73
province,71,1,Empowerment,12,4056,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2019,66.81
province,71,1,Empowerment,12,4057,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2015,68.27
province,71,1,Empowerment,12,4058,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2000,69.51
province,140,1,Empowerment,12,4059,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2015,78.84
province,140,1,Empowerment,12,4060,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2019,79.63
province,140,1,Empowerment,12,4061,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2005,78.1
province,140,1,Empowerment,12,4062,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2010,77.18
province,140,1,Empowerment,12,4063,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2000,78.6
province,139,1,Empowerment,12,4064,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2000,78.6
province,139,1,Empowerment,12,4065,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2015,78.84
province,139,1,Empowerment,12,4066,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2019,79.63
province,139,1,Empowerment,12,4067,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2005,78.1
province,139,1,Empowerment,12,4068,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2010,77.18
province,141,1,Empowerment,12,4069,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2005,78.1
province,141,1,Empowerment,12,4070,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2019,79.63
province,141,1,Empowerment,12,4071,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2015,78.84
province,141,1,Empowerment,12,4072,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2000,78.6
province,141,1,Empowerment,12,4073,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2010,77.18
province,137,1,Empowerment,12,4074,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2000,78.6
province,137,1,Empowerment,12,4075,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2019,79.63
province,137,1,Empowerment,12,4076,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2005,78.1
province,137,1,Empowerment,12,4077,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2015,78.84
province,137,1,Empowerment,12,4078,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2010,77.18
province,138,1,Empowerment,12,4079,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2000,78.6
province,138,1,Empowerment,12,4080,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2010,77.18
province,138,1,Empowerment,12,4081,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2005,78.1
province,138,1,Empowerment,12,4082,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2015,78.84
province,138,1,Empowerment,12,4083,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2019,79.63
province,156,1,Empowerment,12,4084,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2010,77.18
province,156,1,Empowerment,12,4085,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2015,78.84
province,156,1,Empowerment,12,4086,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2005,78.1
province,156,1,Empowerment,12,4087,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2019,79.63
province,156,1,Empowerment,12,4088,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2000,78.6
province,157,1,Empowerment,12,4089,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2010,77.18
province,157,1,Empowerment,12,4090,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2019,79.63
province,157,1,Empowerment,12,4091,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2000,78.6
province,157,1,Empowerment,12,4092,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2005,78.1
province,157,1,Empowerment,12,4093,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2015,78.84
province,159,1,Empowerment,12,4094,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2000,78.6
province,159,1,Empowerment,12,4095,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2019,79.63
province,159,1,Empowerment,12,4096,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2015,78.84
province,159,1,Empowerment,12,4097,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2005,78.1
province,159,1,Empowerment,12,4098,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2010,77.18
province,160,1,Empowerment,12,4099,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2015,78.84
province,160,1,Empowerment,12,4100,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2010,77.18
province,160,1,Empowerment,12,4101,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2019,79.63
province,160,1,Empowerment,12,4102,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2005,78.1
province,160,1,Empowerment,12,4103,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2000,78.6
province,164,1,Empowerment,12,4104,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2000,78.6
province,164,1,Empowerment,12,4105,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2005,78.1
province,164,1,Empowerment,12,4106,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2010,77.18
province,164,1,Empowerment,12,4107,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2019,79.63
province,164,1,Empowerment,12,4108,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2015,78.84
province,165,1,Empowerment,12,4109,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2000,78.6
province,165,1,Empowerment,12,4110,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2010,77.18
province,165,1,Empowerment,12,4111,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2005,78.1
province,165,1,Empowerment,12,4112,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2019,79.63
province,165,1,Empowerment,12,4113,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2015,78.84
province,158,1,Empowerment,12,4114,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2015,78.84
province,158,1,Empowerment,12,4115,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2019,79.63
province,158,1,Empowerment,12,4116,Labor force participation rate (age 15-64) (modeled ILO estimate),female,percent,2000,78.6
